,qualscore,qualperfshare,n_ab,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
921,0.951116071,50,12516,1630,5344,3799,1743,7447,5069,10843,1563,17,6,0,87,175,793,9612,4153,3811,1623,26,0,0,0,0,0,61,93,16,0,0,2015,10133,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
922,0.951116071,50,10535,2114,4560,2630,1231,6129,4406,9291,696,34,357,16,141,185,743,9877,2815,4085,794,2183,4,4,12,0,31,76,53,31,0,0,2015,12073,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
923,0.951116071,50,6249,973,2765,1774,737,3421,2828,5935,127,87,3,2,95,182,823,10686,4413,4704,1515,54,0,0,0,0,5,33,63,25,1,0,2015,12372,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
924,0.951116071,50,13188,4882,4968,2459,879,7094,6094,6078,5163,279,847,16,805,206,751,8234,3297,3587,1217,132,0,2,0,0,2,368,968,219,0,13,2015,10139,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
925,0.951116071,50,6666,1503,3154,1502,507,3810,2856,5235,977,98,57,190,109,150,741,9019,3675,4109,1220,16,0,0,0,0,3,78,97,22,2,1,2015,9865,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
926,0.951116071,50,16411,4300,3261,3785,5065,10553,5858,12114,3611,168,313,18,187,200,783,12829,7886,2477,2428,39,0,0,0,0,0,190,34,71,0,0,2015,23396,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
927,0.951116071,50,5719,1039,2596,1520,564,3267,2452,5399,226,11,5,5,73,150,786,8750,4243,3355,1129,24,0,0,0,0,0,26,4,8,1,0,2015,7765,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
928,0.951116071,50,13891,3366,5405,3130,1990,8316,5575,12414,466,133,396,14,468,206,794,9389,4117,4322,934,16,0,0,0,0,7,228,595,95,2,13,2015,11264,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
929,0.951116071,50,16345,2988,7327,4367,1663,9489,6856,15865,126,61,32,7,254,130,778,8190,3539,3788,828,35,0,0,4,0,131,121,217,56,0,0,2015,7985,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
930,0.951116071,50,7252,1104,2724,1778,1646,4309,2943,5738,714,70,371,8,351,175,787,12604,5965,6240,378,21,0,0,0,0,0,50,86,25,0,0,2015,12517,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
931,0.951116071,50,17179,3155,7530,4690,1804,9821,7358,12607,4365,16,20,6,165,160,796,9204,3621,3931,1576,76,3,0,2,0,16,279,393,146,4,0,2015,8520,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
932,0.951116071,50,4676,826,2064,1295,491,2462,2214,3954,114,38,427,30,113,162,739,9614,4837,3873,873,31,0,0,0,0,2,35,38,32,0,0,2015,8403,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
933,0.951116071,50,10743,2211,4422,3006,1104,6199,4544,10217,422,13,13,18,60,169,780,9014,4342,3346,1112,214,0,0,0,0,4,26,39,5,0,1,2015,9654,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
934,0.951116071,50,25381,2839,10525,7411,4606,14930,10451,21588,2394,217,362,7,813,191,829,10927,3789,5566,1563,8,0,0,0,0,0,361,512,162,4,3,2015,12419,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
935,0.951116071,50,7542,1712,3666,1564,600,4114,3428,6601,406,135,107,2,291,195,804,12711,4760,7284,664,3,0,0,0,0,2,63,147,7,0,0,2015,12121,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
936,0.951116071,50,10263,1426,4429,2978,1430,6008,4255,9233,728,38,61,5,198,167,822,9676,3790,4965,914,7,0,0,0,0,7,64,73,7,2,0,2015,10241,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
937,0.951116071,50,6489,778,2837,2016,858,3738,2751,5691,584,32,80,6,96,155,718,8719,2941,4797,978,4,0,0,0,0,0,35,143,21,2,0,2015,9455,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
938,0.951116071,50,8693,2630,3712,1725,626,5051,3642,4857,2678,162,724,10,262,184,696,8831,3447,4569,806,9,0,0,0,0,4,294,1352,86,7,0,2015,11766,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
939,0.951116071,50,9714,1293,4431,2599,1391,5404,4310,9389,18,10,4,167,126,122,821,8296,3552,3055,1648,41,21,0,22,0,33,131,330,108,4,1,2015,8569,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
940,0.951116071,50,5909,1589,2108,1418,794,3347,2562,4896,934,6,25,6,42,185,612,10772,2416,2361,1623,4372,15,0,21,0,31,74,92,55,2,0,2015,12984,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
941,0.951116071,50,64541,10643,29686,16813,7399,36312,28229,54603,7531,366,267,15,1759,185,777,8704,3063,4186,1423,31,0,5,0,0,6,625,3253,656,4,41,2015,9569,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
942,0.951116071,50,7850,2337,3022,1813,678,4305,3545,7460,295,14,8,4,69,170,762,9785,3193,4513,2039,40,0,0,1,0,6,42,83,53,0,0,2015,10363,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
943,0.951116071,50,36649,5786,15421,10058,5384,21163,15486,34327,718,222,565,9,808,172,799,9535,3799,4276,1460,1,0,0,0,0,8,315,533,194,11,6,2015,9584,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
944,0.951116071,50,8106,1234,3166,1842,1864,4724,3382,7778,155,39,7,2,125,171,825,10127,4859,3855,1406,7,0,0,0,0,0,66,17,19,0,0,2015,11972,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
945,0.9932,0.5,51150,4362,20953,16741,9094,29670,21480,44999,2574,263,1978,20,1316,170,824,14765,5592,8443,714,16,0,0,0,0,0,206,232,69,0,0,2016,12099,0,1,82.63,92.47,90.96,84.2,65.79,75.98,72.16,32.51,14.93,17.71,52.36,69.19,52.93,85.71,87.54,92.19,85.49,91.91,98.3,84.76,87.94,89.74,91.52,8.33,74.9,10.65,80.99,84.92,90.94,67.505,1.89,87.5
946,0.8934,0.5,9896,874,3666,3619,1737,5944,3952,497,163,7682,77,2,1475,163,848,14777,8712,5853,179,32,0,0,0,0,0,91,176,11,1,0,2016,8854,0,1,75.9,88.18,86.72,80.03,55.87,68.05,66.28,17.39,14.78,18.2,47.91,59.25,39.35,90.16,69.59,77.68,62.17,93.75,98.03,62.39,59.77,49.84,73.67,0,38.43,11.29,41.89,77.43,81.82,67.505,1.89,87.5
947,0.9226,0.5,29546,2712,13128,8738,4968,17466,12080,24590,1851,682,1075,14,1334,173,838,12078,4026,7411,638,3,0,0,0,0,4,328,422,129,1,2,2016,12163,0,1,81.73,94.24,92.68,82.73,56.73,76.57,70.85,27.09,15.27,18.93,52.07,73.44,60.14,95.41,54.25,78.51,73.39,83.47,95.97,56.28,66.94,68.15,86.86,3.85,41.94,12.5,43.55,71.77,85.08,67.505,1.89,87.5
948,0.9559,0.5,46616,7600,20775,12207,6034,26393,20223,44932,292,152,134,23,1083,176,810,9253,3035,4011,1985,223,0,4,0,0,11,404,460,258,6,2,2016,10324,0,1,85.08,94.2,93.31,83.33,66.21,79.6,74,26.52,15.41,17.71,56.17,85.56,67.92,91.35,79.11,77.94,91.23,74.64,97.84,62.1,75.4,75.18,86.32,2.94,62.5,9.27,68.15,73.78,91.89,67.505,1.89,87.5
949,0.8776,0.5,7331,1126,3507,1932,766,3912,3419,6422,169,51,374,121,194,172,809,9912,3033,4483,1204,1191,0,39,0,0,0,181,62,112,1,0,2016,10808,0,1,72.22,90.02,88.6,80.88,59.84,75.45,72.55,23.35,15.12,17.88,50.78,81.03,68.75,82.88,67.17,49.57,62.46,77.01,83.08,56.02,50.58,65.04,70.39,3.13,31.09,25.27,37.09,69,81.37,67.505,1.89,87.5
950,0.9359,0.5,62759,7082,28352,17833,9492,35969,26790,54673,3319,1491,761,20,2495,176,829,11095,4274,6208,597,15,0,6,0,0,12,381,409,137,1,1,2016,11158,0,1,80.13,92.47,92.53,78.38,60.44,75.62,74.37,24.73,15.26,18.22,56.64,80.7,63.76,93.83,64,68.72,68.59,79.6,94.03,48.06,51.99,59.9,75.89,0,39.3,17.04,45.57,70.33,78.5,67.505,1.89,87.5
951,0.9049,0.5,6170,832,2581,1818,939,3635,2535,5243,524,56,159,4,184,175,835,12964,5702,5696,1557,8,0,0,0,0,0,28,10,11,0,0,2016,10416,0,1,79.59,91.25,90.36,85.08,55.2,71.7,71.15,28.41,14.62,17.97,46.41,63.45,49.34,40.74,57.09,77.88,72.15,81.82,98.03,53.14,65.25,65.48,84.89,0,51.25,9.52,53.92,80.16,82,67.505,1.89,87.5
952,0.8426,0.5,9018,1591,3661,2380,1386,5142,3876,5955,858,889,689,20,607,185,776,11534,5109,6214,204,7,0,0,0,0,0,122,81,15,0,0,2016,14881,0,1,79,92.05,90.26,85.66,59.96,75.14,70.99,24.66,14.77,18.72,61.41,73.32,60.36,73.58,38.67,59.46,58.43,51.89,58.1,20.85,45.78,65.48,58.25,0,11.65,44.18,15.26,61.45,61.03,67.505,1.89,87.5
953,0.9728,0.5,139617,18744,64497,38494,17882,81226,58391,112135,17396,2656,2638,67,4725,179,820,9914,4556,4455,883,19,1,10,0,0,19,1305,1007,338,5,14,2016,10995,0,1,84.37,93.73,92.91,84.7,65.52,77.33,73.66,26.57,14.54,18.54,60.26,84.29,67.52,86.38,69.65,62.54,61.32,81.13,97.85,81.15,64.57,67.65,81.44,9.09,49.49,12.5,53.72,75.7,84.59,67.505,1.89,87.5
954,0.9635,0.75,21136,4285,8125,5467,3259,11671,9465,19056,1308,120,84,42,526,173,825,9579,3615,3938,2014,12,0,0,0,0,10,378,735,232,8,0,2016,9599,0,1,81.61,93.09,91.7,81.23,65.13,76.01,72.69,21.13,14.42,18.36,49,75.93,57.79,82.19,82.05,60.1,73.29,61.24,90.72,57.1,49.51,63.94,78.21,1.45,46.41,23.54,53.59,70.68,85.57,67.505,1.89,87.5
955,0.9879,0.75,9760,1228,3977,3193,1362,5675,4085,7838,148,43,1542,7,182,164,813,13322,7435,4901,910,75,0,0,0,0,0,50,2,16,0,0,2016,11331,0,1,74.48,92.14,91.37,84.53,71.07,78.14,70.35,28.14,14.42,18.49,48.62,66.52,52.6,95,94.93,96.98,92.17,96.67,99.51,93.51,82.49,83.96,91.25,15,69.65,11.11,76.12,90.17,93.31,67.505,1.89,87.5
956,0.9934,0.75,14893,1597,5778,4870,2648,8529,6364,13885,426,141,127,5,309,189,791,12174,5264,6004,870,36,0,0,0,0,0,98,4,21,0,0,2016,11862,0,1,83.62,91.8,90.43,86.34,59.27,76.99,72.23,22.32,15.66,19.6,57.2,79.93,67.98,90.91,90.54,81.77,76.95,95.28,99.68,85.44,82.57,81.65,76.79,6.38,50.93,13.87,56.85,79.63,91.07,67.505,1.89,87.5
957,0.9409,0.5,6478,1061,2622,1762,1033,3731,2747,6141,195,17,14,8,103,174,830,9899,5587,3685,620,7,0,0,0,0,0,28,6,7,0,0,2016,10585,0,1,79.55,92.64,91.4,86.62,61.13,74.22,71,31.31,15.01,19.28,65.3,91.12,72.83,85.71,52.57,66.54,59.8,78.8,92.44,37.93,70.3,71.13,83,3.13,36.79,25,46.43,81.11,83,67.505,1.89,87.5
958,0.9859,0.5,11586,1251,5723,3313,1299,6524,5062,9871,1492,26,15,6,176,149,798,12376,5319,4938,2114,5,0,0,0,0,0,27,25,14,0,0,2016,9362,0,1,81.38,92.37,92.63,82.21,66.64,74.65,74.12,38.65,13.96,17.43,38.64,55.06,44.8,100,85.71,89.69,90.1,85.71,98.04,82.09,90.8,93.14,87.84,0,76.81,7.24,82.07,82.8,94.92,67.505,1.89,87.5
959,0.9761,0.5,9500,1306,4198,2735,1261,5269,4231,8324,931,13,22,3,207,183,829,10936,5197,3875,1841,23,0,0,0,0,0,39,0,16,0,0,2016,10516,0,1,85.67,94.14,93.68,84.37,66.86,79.08,73.77,36.42,14.82,18.26,58.33,87.14,67.2,54.55,88.01,81.53,87.1,91.57,95.96,85.2,85.49,82.73,86.8,9.09,54.27,8.54,58.54,80.37,93.68,67.505,1.89,87.5
960,0.9772,0.5,13281,1814,7323,3246,898,7369,5912,11324,1568,37,36,15,301,129,784,9711,3399,4021,2258,33,0,0,0,0,0,62,66,34,0,0,2016,8033,0,1,81.96,93.72,93.29,84.31,63.37,77.16,75.28,33.52,14.58,17.23,53.24,68.11,57.49,92.86,77.12,73.05,87.74,94.95,95.71,66.42,84.53,86.38,90.51,0,47.43,5.53,48.22,74.81,89.69,67.505,1.89,87.5
961,0.9616,0.5,26913,3796,12468,7250,3399,15898,11015,20721,3034,640,1369,22,1127,169,830,12263,5873,5941,443,5,0,0,0,0,12,140,40,15,0,0,2016,10999,0,1,77.77,93.55,92.28,82.03,63.58,75.18,72.58,21.3,14.91,18.34,51.94,74.5,55.65,80,63.26,69.75,68.75,86.66,95.07,65.05,56.63,64.09,66.95,6.25,44.6,16.28,51.86,76.46,80.86,67.505,1.89,87.5
962,0.8923,0.75,33109,3772,15541,9731,4065,19254,13855,28984,3351,142,75,18,539,171,762,9688,3767,4334,1538,51,1,3,2,0,8,420,400,215,4,1,2016,9553,0,1,79.82,94.34,94.22,85.89,60.56,73.6,70.88,32.6,15.12,17.94,60.4,77.5,66.57,85.45,51.45,75.27,74.5,74.32,48.24,23.44,61.33,60,75.62,0,35.1,16.23,40.07,64.91,87.98,67.505,1.89,87.5
963,0.904,0.5,20620,4177,9142,4902,2399,11453,9167,18501,1517,86,24,8,484,152,765,8873,4038,3847,984,4,0,0,0,0,9,335,485,126,2,15,2016,8768,0,1,77.12,89.98,90.17,80.57,56.26,73.24,70.7,20.17,14.04,18.06,51.45,71.38,58.1,92.86,62.05,70.46,70.15,60.63,90.72,55.65,53,66.41,73.23,0,38.61,16.89,43.16,71.93,83.07,67.505,1.89,87.5
964,0.9434,0.75,27543,6212,9333,7542,4456,15069,12474,26365,164,56,41,587,330,170,803,8232,3299,2460,2003,469,17,0,15,0,24,461,798,331,3,15,2016,10450,0,1,80.31,92.64,91.94,80.31,65.59,73.38,73.13,20.75,14.17,16.33,49.72,70.13,58.19,96.01,97.85,55.56,90.48,70.63,99.51,92.6,73.19,77.74,87.03,13.77,45.45,11.86,52.57,82.52,92.55,67.505,1.89,87.5
965,0.9488,0.5,8705,2073,3269,2139,1224,5038,3667,6987,1181,96,244,7,190,213,805,13851,5647,5117,2126,961,0,45,0,0,0,131,71,100,0,0,2016,16188,0,1,78.04,92.21,91.74,82.67,59.77,76.45,69.47,30.26,15.43,18.64,63.66,89.54,74.33,80,82.7,50.88,60.59,81.92,94.59,76.23,50.25,63.32,70,14.29,30.56,21.73,35.14,67.02,80.24,67.505,1.89,87.5
966,0.8996,0.5,5308,947,2434,1405,522,2960,2348,3599,674,258,552,6,219,196,696,9173,3835,5105,224,9,0,0,0,0,0,32,29,5,0,0,2016,10803,0,1,80.18,93.67,92.71,83.33,59.06,73.51,73.02,32.9,14.81,17.98,50.34,82.23,56.72,52.78,49.92,70.64,62.05,71.19,85.67,49.82,56.46,50.83,71,0,32.06,23.69,38.68,70.95,74.61,67.505,1.89,87.5
967,0.9476,0.5,6419,1095,3057,1713,554,3656,2763,5541,624,42,90,1,121,191,823,11564,4654,6419,431,61,0,0,0,0,0,27,52,21,0,0,2016,10511,0,1,77.81,93.99,92.84,83.38,63.31,75.44,70.93,27.09,15.12,19.78,61.07,79.78,68.65,92.59,78.68,66.37,77.42,81.05,98.01,72.05,60.22,61.57,77.91,7.06,29.08,21.51,35.46,83.6,86.52,67.505,1.89,87.5
968,0.8627,0.5,8567,1700,3685,2261,921,4897,3670,7160,1074,121,16,19,177,163,775,10672,3805,4590,1465,812,0,5,1,0,0,39,37,23,0,0,2016,10621,0,1,79.52,93.3,92.49,83.24,57.26,76.04,68.41,26.1,14.18,17.17,62.03,89.31,66.63,39.29,69.53,49.6,50.9,82.48,89.09,36.84,42.04,55.61,58.46,0,34.52,27.38,43.15,65.07,78.63,67.505,1.89,87.5
969,0.9684,0.5,9778,1994,4028,2543,1213,5378,4400,9487,34,19,10,56,172,180,812,9441,4642,3324,998,478,2,3,0,0,2,52,70,29,2,0,2016,9027,0,1,74.43,93.38,92.48,83.49,59.58,77.85,74.98,15.14,15.44,16.45,55.52,83.72,63.18,79.49,93.13,80.22,83.46,72.12,97.41,80.23,80.97,78.26,83.12,2.38,56.92,8.3,60.08,78.48,88.72,67.505,1.89,87.5
970,0.9871,0.5,13558,3490,4743,3659,1666,7687,5871,13227,41,32,22,12,224,147,804,8508,3355,3091,1273,789,2,3,3,0,8,163,288,87,1,0,2016,9362,0,1,84.88,94.23,93.59,81.16,67.91,76.98,74.52,27.82,13.68,16.93,45.99,75.8,58.88,99.49,82.52,90.16,87.1,90.73,99.6,73.19,75.4,85.48,86.4,6.98,75,15.32,86.29,84.27,91.53,67.505,1.89,87.5
971,0.9966,0.6,11471,3444,3826,2481,1720,6456,5015,7303,2655,508,598,33,374,219,777,10323,4715,3557,1419,633,0,9,0,0,0,137,61,86,0,1,2016,14226,0,1,84.55,94.01,93.4,87.09,64.37,78.39,70.59,31.35,14.7,19.1,66.94,90.86,74.98,62.5,66.17,68.41,72.98,77.61,83.88,62.55,47.85,49.5,77.11,0,29.84,26.35,37,67.45,88.7,67.505,1.89,87.5
972,0.9353,0.5,9196,1487,4461,2288,960,4961,4235,6504,2361,108,34,6,183,150,771,11115,5504,4968,625,19,0,0,0,0,0,44,41,14,0,0,2016,9569,0,1,79.39,92.37,91.29,86.81,61.88,69.82,72.1,27.18,14.46,17.72,51.51,69.33,58.24,100,70.39,82.6,74.57,79.09,97.91,66.23,64.54,80.81,87.01,2.78,61.52,12.24,67.93,75.98,88.76,67.505,1.89,87.5
973,0.9589,0.5,13603,3221,5289,3260,1833,8078,5525,11465,1524,166,91,14,343,205,796,10422,5298,4518,600,7,0,0,0,0,8,174,269,48,0,0,2016,11650,0,1,75.09,91.89,90.96,82.56,62.41,75.83,72.24,30.3,15.46,19.46,64.18,97.23,72.03,94.12,83.6,66.67,64.4,86.9,97.22,64,63.49,70.16,79.84,0,39.92,16.13,47.18,70.92,88.97,67.505,1.89,87.5
974,0.9612,0.5,6107,945,2944,1586,632,3531,2576,4155,1811,41,9,1,90,154,747,10417,4957,4768,656,36,0,0,0,0,0,24,3,6,0,0,2016,9263,0,1,80.63,94.41,92.62,85.02,63.9,79.1,69.34,37.33,14.58,18.41,49.31,73.74,54,85,36.11,60.16,59.92,72.69,83.67,32.13,64.26,55.6,82.14,0,38.71,18.95,45.97,61.89,74.51,67.505,1.89,87.5
975,0.883,0.5,44742,6660,21575,11884,4623,26200,18542,36398,6668,414,283,30,949,180,766,10213,3411,5653,1141,8,0,0,0,0,10,368,874,292,8,8,2016,10285,0,1,83.17,93.43,92.31,87.38,57.53,74.65,72.06,29.59,14.89,19.31,50.82,69.82,58.69,84.96,48.3,65.27,60.8,53.75,95.29,23.23,52.12,58.96,79.08,21.43,45.04,22.14,53.05,67.7,95.69,67.505,1.89,87.5
976,0.9934,0.5,15394,2056,7462,4288,1588,8954,6440,14047,658,109,213,10,357,152,823,12088,4218,6891,953,26,0,0,0,0,1,68,118,63,0,0,2016,9942,0,1,76.89,92.79,91.22,84.1,62.05,76.59,70.64,25.12,14.39,17.95,43.92,62.69,51.43,92.96,75.89,75.42,75.66,82.33,98.5,63.42,72.35,81.78,77.55,0,64.43,5.53,68.38,74.62,84.06,67.505,1.89,87.5
977,0.896,0.5,23962,2531,11227,7059,3145,13775,10187,22103,602,139,139,9,970,159,839,10551,3322,6290,927,13,0,0,0,0,0,140,296,50,2,0,2016,9230,0,1,76.7,94.75,93.62,84.55,56.4,75.8,74.11,17.18,15.19,18.29,49.44,80.41,61.63,100,20.55,74.7,73.9,66.41,94.91,14.92,60.08,70.16,84,0,36.55,14.86,43.37,72.69,67.07,67.505,1.89,87.5
978,0.9194,0.5,4836,649,2358,1357,472,2790,2046,4468,206,29,25,2,106,127,788,11779,5449,5389,928,14,0,0,0,0,0,24,20,7,0,0,2016,9111,0,1,80.2,93.54,92.14,81.65,66.44,79.03,71.98,26.14,14.12,18.32,41.78,53.22,44.4,46.15,45.45,54.69,49.84,83.72,72.67,48.45,52.96,70.2,50.5,0,18.47,14.06,20.48,80.08,78.73,67.505,1.89,87.5
979,0.9106,0.5,5436,724,2244,1723,745,3270,2166,4898,293,42,74,25,104,139,733,11213,5614,5358,220,21,0,0,0,0,1,21,13,2,0,0,2016,10721,0,1,79.92,93.12,92.38,88.28,66.27,74.05,70,31.59,14.38,18.89,43.28,55.03,45.76,81.25,70.12,65.6,76.4,49.4,94,66.01,71.88,83.07,80.32,13.33,23.39,14.11,25.4,72.29,84.65,67.505,1.89,87.5
980,0.9125,0.5,35891,4456,15909,10155,5371,20585,15306,30919,2279,677,515,18,1483,191,841,13685,4927,7694,1059,4,0,0,0,0,0,177,528,63,1,0,2016,13543,0,1,78.01,92.38,91.68,85.94,61.72,75.69,71.52,21.74,16.15,19.47,58.88,80.61,65.52,78.98,75.56,79.49,67.06,89.08,95.95,71,64.65,73.1,85.09,45.45,51.13,12.74,56.2,86.49,83.67,67.505,1.89,87.5
981,0.9906,0.75,12435,1542,5135,3929,1829,7113,5322,11996,236,20,27,18,138,157,835,9587,3807,3792,1878,110,0,0,0,0,4,83,135,85,0,1,2016,10631,0,1,84.41,93.84,94.13,84.46,66.89,76.24,72.22,30.19,13.66,17.72,49.83,69.54,58.14,100,82.99,90.48,90.13,98.52,99.66,87.09,73.75,70.16,83.94,2.63,52.6,6.92,55.36,77.78,97.3,67.505,1.89,87.5
982,0.9199,0.5,51337,6328,26311,13352,5346,30542,20795,39000,5843,2745,1545,48,2156,172,733,9892,4036,5344,504,8,0,0,0,0,17,405,170,82,5,2,2016,10690,0,1,79.83,93.07,92.66,85.5,58.93,71.27,69.65,24.74,15.06,21.4,47.5,65.09,53.27,93.95,60.13,63.78,66.99,83.99,94.93,43.18,57.05,59.74,80.05,9.52,35.27,14.55,38.87,65.66,91.3,67.505,1.89,87.5
983,0.976,0.5,6721,1911,2342,1566,902,3659,3062,6307,135,10,103,11,155,184,825,9222,3860,3124,2205,33,0,1,0,0,13,57,63,36,3,0,2016,9249,0,1,81.98,91.22,90.38,83.17,62.48,74.79,73.45,24.4,14.87,17.07,60.33,75.14,55.76,90.91,73.53,80.24,85.25,87.4,97.55,67.34,82.99,75,74.61,3.03,47.55,14.34,54.34,81.82,82.29,67.505,1.89,87.5
984,0.9323,0.5,18201,2487,8778,5034,1902,10572,7629,15906,1482,221,204,2,386,147,799,10763,3922,6009,826,6,0,0,0,0,2,166,209,66,0,1,2016,10621,0,1,80.93,91.93,91.08,81.36,63.28,73.8,74.37,24.73,14.11,17.51,45.6,66.72,51.21,96.47,68.25,71.49,62.99,73.48,96.06,61.96,56.69,50.4,82.64,0,29.3,17.19,33.59,76.25,89.24,67.505,1.89,87.5
